D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_12_ICON_NATIVE.png,ICON_WITH_AREA00,m_brown_teddy|m_toy_trojan|m_master_robo|m_chronos|m_timer,1:1; no crop,AREA_12_IMAGES_OUTPUT/monsters/001_m_brown_teddy_브라운테니/ICON/001_m_brown_teddy_s_mon_brown_teddy_ICON.png|AREA_12_IMAGES_OUTPUT/monsters/002_m_toy_trojan_장난감_목마/ICON/002_m_toy_trojan_s_mon_toy_trojan_ICON.png|AREA_12_IMAGES_OUTPUT/monsters/003_m_master_robo_마스터_로보/ICON/003_m_master_robo_s_mon_master_robo_ICON.png|AREA_12_IMAGES_OUTPUT/monsters/004_m_chronos_크로노스/ICON/004_m_chronos_s_mon_chronos_ICON.png|AREA_12_IMAGES_OUTPUT/monsters/005_m_timer_타이머/ICON/005_m_timer_s_mon_timer_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_13_ICON_NATIVE.png,ICON_WITH_AREA00,m_white_sand_rabbit|m_scarf_plead|m_meercat|m_sand_dwarf|m_deo,1:1; no crop,AREA_13_IMAGES_OUTPUT/ICON/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_ICON.png|AREA_13_IMAGES_OUTPUT/ICON/002_m_scarf_plead_s_mon_scarf_plead_ICON.png|AREA_13_IMAGES_OUTPUT/ICON/003_m_meercat_s_mon_meercat_ICON.png|AREA_13_IMAGES_OUTPUT/ICON/004_m_sand_dwarf_s_mon_sand_dwarf_ICON.png|AREA_13_IMAGES_OUTPUT/ICON/005_m_deo_s_mon_deo_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_14_ICON_NATIVE.png,ICON_WITH_AREA00,m_cube_slime|m_mithril_mutae|m_homun|m_roid|m_chimera,1:1; no crop,AREA_14_IMAGES_OUTPUT/ICON/001_m_cube_slime_s_mon_cube_slime_ICON.png|AREA_14_IMAGES_OUTPUT/ICON/002_m_mithril_mutae_s_mon_mithril_mutae_ICON.png|AREA_14_IMAGES_OUTPUT/ICON/003_m_homun_s_mon_homun_ICON.png|AREA_14_IMAGES_OUTPUT/ICON/004_m_roid_s_mon_roid_ICON.png|AREA_14_IMAGES_OUTPUT/ICON/005_m_chimera_s_mon_chimera_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_15_ICON_NATIVE.png,ICON_WITH_AREA00,m_straw_dummy|m_wooden_dummy|m_peach_monkey|m_blue_flower_serpent|m_tae_roon,1:1; no crop,AREA_15_IMAGES_OUTPUT/ICON/001_m_straw_dummy_s_mon_straw_dummy_ICON.png|AREA_15_IMAGES_OUTPUT/ICON/002_m_wooden_dummy_s_mon_wooden_dummy_ICON.png|AREA_15_IMAGES_OUTPUT/ICON/003_m_peach_monkey_s_mon_peach_monkey_ICON.png|AREA_15_IMAGES_OUTPUT/ICON/004_m_blue_flower_serpent_s_mon_blue_flower_serpent_ICON.png|AREA_15_IMAGES_OUTPUT/ICON/005_m_tae_roon_s_mon_tae_roon_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_16_ICON_NATIVE.png,ICON_WITH_AREA00,m_harp|m_blood_harp|m_blue_wyvern|m_dark_wyvern|m_manon,1:1; no crop,AREA_16_IMAGES_OUTPUT/ICON/001_m_harp_s_mon_harp_ICON.png|AREA_16_IMAGES_OUTPUT/ICON/002_m_blood_harp_s_mon_blood_harp_ICON.png|AREA_16_IMAGES_OUTPUT/ICON/003_m_blue_wyvern_s_mon_blue_wyvern_ICON.png|AREA_16_IMAGES_OUTPUT/ICON/004_m_dark_wyvern_s_mon_dark_wyvern_ICON.png|AREA_16_IMAGES_OUTPUT/ICON/005_m_manon_s_mon_manon_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_17_ICON_NATIVE.png,ICON_WITH_AREA00,m_memory_monk|m_memory_monk_trainee|m_memory_guardian|m_chief_memory_guardian|m_dodo,1:1; no crop,AREA_17_IMAGES_OUTPUT/ICON/001_m_memory_monk_s_mon_memory_monk_ICON.png|AREA_17_IMAGES_OUTPUT/ICON/002_m_memory_monk_trainee_s_mon_memory_monk_trainee_ICON.png|AREA_17_IMAGES_OUTPUT/ICON/003_m_memory_guardian_s_mon_memory_guardian_ICON.png|AREA_17_IMAGES_OUTPUT/ICON/004_m_chief_memory_guardian_s_mon_chief_memory_guardian_ICON.png|AREA_17_IMAGES_OUTPUT/ICON/005_m_dodo_s_mon_dodo_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_18_ICON_NATIVE.png,ICON_WITH_AREA00,m_mateon|m_plateon|m_mecateon|m_chief_gray|m_zeno,1:1; no crop,AREA_18_IMAGES_OUTPUT/ICON/001_m_mateon_s_mon_mateon_ICON.png|AREA_18_IMAGES_OUTPUT/ICON/002_m_plateon_s_mon_plateon_ICON.png|AREA_18_IMAGES_OUTPUT/ICON/003_m_mecateon_s_mon_mecateon_ICON.png|AREA_18_IMAGES_OUTPUT/ICON/004_m_chief_gray_s_mon_chief_gray_ICON.png|AREA_18_IMAGES_OUTPUT/ICON/005_m_zeno_s_mon_zeno_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_19_ICON_NATIVE.png,ICON_WITH_AREA00,m_official_knight_c|m_official_knight_d|m_advanced_knight_a|m_advanced_knight_b|m_cygnus,1:1; no crop,AREA_19_IMAGES_OUTPUT/ICON/001_m_official_knight_c_s_mon_official_knight_c_ICON.png|AREA_19_IMAGES_OUTPUT/ICON/002_m_official_knight_d_s_mon_official_knight_d_ICON.png|AREA_19_IMAGES_OUTPUT/ICON/003_m_advanced_knight_a_s_mon_advanced_knight_a_ICON.png|AREA_19_IMAGES_OUTPUT/ICON/004_m_advanced_knight_b_s_mon_advanced_knight_b_ICON.png|AREA_19_IMAGES_OUTPUT/ICON/005_m_cygnus_s_mon_cygnus_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_20_ICON_NATIVE.png,ICON_WITH_AREA00,m_mutant_dark_stump|m_mutant_iron_hog|m_mutant_stone_mask|m_ancient_dark_golem|m_mutant_stumpy,1:1; no crop,AREA_20_IMAGES_OUTPUT/ICON/001_m_mutant_dark_stump_s_mon_mutant_dark_stump_ICON.png|AREA_20_IMAGES_OUTPUT/ICON/002_m_mutant_iron_hog_s_mon_mutant_iron_hog_ICON.png|AREA_20_IMAGES_OUTPUT/ICON/003_m_mutant_stone_mask_s_mon_mutant_stone_mask_ICON.png|AREA_20_IMAGES_OUTPUT/ICON/004_m_ancient_dark_golem_s_mon_ancient_dark_golem_ICON.png|AREA_20_IMAGES_OUTPUT/ICON/005_m_mutant_stumpy_s_mon_mutant_stumpy_ICON.png,five approved AREA00 icons
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_01_m_snail_CAST_VFX_NATIVE.png,CAST_VFX_WITH_AREA00,m_snail,1:1; no crop,AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F00.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F01.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F02.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F03.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F04.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F05.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F06.png|AREA_01_IMAGES_OUTPUT/monsters/001_m_snail_달팽이/CAST/001_m_snail_s_mon_snail_dew_trail_CAST_F07.png,m_slime_슬라임
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_01_m_blue_snail_CAST_VFX_NATIVE.png,CAST_VFX_WITH_AREA00,m_blue_snail,1:1; no crop,AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F00.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F01.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F02.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F03.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F04.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F05.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F06.png|AREA_01_IMAGES_OUTPUT/monsters/002_m_blue_snail_파란_달팽이/CAST/002_m_blue_snail_s_mon_blue_snail_CAST_F07.png,m_blue_snail_파란_달팽이
D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\CROSS_AREA_STYLE_BOARD\area_01_m_mushroom_CAST_VFX_NATIVE.png,CAST_VFX_WITH_AREA00,m_mushroom,1:1; no crop,AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F00.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F01.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F02.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F03.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F04.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F05.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F06.png|AREA_01_IMAGES_OUTPUT/CAST/003_m_mushroom_s_mon_mushroom_CAST_F07.png,m_slime_슬라임
