area_id,monster_id,source_level_this_supplement,source_path,ruid,source_sha256,model_sha256,basis,new_query_this_supplement
area_02,m_skeleton_commander,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ed882269a5d543318ad73e7032632960.gif,ed882269a5d543318ad73e7032632960,d5da1aca4970534e152df11613cf41ce633d5db1941b4d40bc41bbba6a7958c4,41462f44e48f7e89adf5aa4da624055d671ae4243c4fd84d1593ca316e723f0e,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_02,m_fire_boar,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\67523b05f66f470cb86b2c6cc46af861.gif,67523b05f66f470cb86b2c6cc46af861,4e96f250bdf047e2f3320a86e3480d74350085f757a51982abcb39349daa29c6,d6de9d2ba72a6402d6deee0a93ad0f12226d99541ba29d04a571a68e526be233,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_02,m_stumpy,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\0b6c2f6faccc44da980ce832ab636bf6.gif,0b6c2f6faccc44da980ce832ab636bf6,5c23f13ee3e89ce63c15602ef62199ee2793cfaa0bc9f1c3ca4f6cdfa6e5e2f8,4f0c21a8495339b1d4420736d5b02c95ef3398942449b18a1fd91f744f065feb,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_03,m_slime,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\50faf654ee5d479cb2958edce9feaef0.gif,50faf654ee5d479cb2958edce9feaef0,e1983736ab3e6a110d56dd9ebefdaa3e947c1bacd031c4951a3d06f4fab939e0,c26938ff30d7686d0240f86e2924fd27b2a859dce150866f6b6aa1ea30c6ab9a,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_03,m_dark_stump,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ed3908e24d694bb786023fc1ed073489.gif,ed3908e24d694bb786023fc1ed073489,a448ec01e259ea5c111b55cd6d79c36e51bc41de4a2de5012f1ed560dfcca22f,c59c2ad358d82d19cc114c08620297c6d8d68dae64956fcc677c4253998cdff5,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_03,m_bubbling,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\e24531def0ec4687b2c5de2cfb32b02e.gif,e24531def0ec4687b2c5de2cfb32b02e,65d96c50318410382da42a85998a4f5b730075e50467cc00ce4b9b2fb26f8fab,ae410ddbf4300e707784073e635951c9658126f4aea0f6b9d962ce27f5702c19,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_03,m_fairy,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\1ed0265245594bf0904ceb88ecaf16ba.gif,1ed0265245594bf0904ceb88ecaf16ba,71080bbf554934541a60a379616abe16ec1b9e361b8ade65bf16302976864164,7f7e51a279de3afecba751228586024a610f121c7f444d9e00d4e04a5ca043c9,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_03,m_faust,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\9922e94142f9413aa5359297f852a5a2.gif,9922e94142f9413aa5359297f852a5a2,9eedfeb969f7d608080283b424c6989f3f955ff5a452ff21b2fbc2b9fae7801a,5c6c3fbafdd4fbcfb55ccdc787feddb90d3c365101fd23697aa206f1535b9406,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_04,m_octopus,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\d8f014043ce8418f96700c2b6c9ebf6c.gif,d8f014043ce8418f96700c2b6c9ebf6c,fcea1ac4e8d8606a38e0404d983c11be95069e17ebd74020cb33fa817fbe9c8a,c09c2d63569dbd3b269069760ee04f598b405348d9112c5efcf96f84598f7aa4,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_04,m_stirge,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\25152ef859744489b7e34a993b3a3c6d.gif,25152ef859744489b7e34a993b3a3c6d,07f2bc4de7e95338540e494c253b8ba0fa18754e6516891622e9f1c6bf7253d6,619081404b35ebb1d9df414c6ea33e4487989145e9f0f78350a7df2da8bd2b63,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_04,m_jr_wraith,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ca9fd4116b62417caebde864c675e026.gif,ca9fd4116b62417caebde864c675e026,0990b95d303f4e8248618eaa9fc88917ecedbb7e947407524e6f1877b6aef63a,51a1501d504cbdd889f85ec91329302e6dc5e89eba030e48df1c655e409309d3,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_04,m_wraith,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\15e7b98cec434b269c09e97f550921c3.gif,15e7b98cec434b269c09e97f550921c3,99cfb9a36a0c317f105f82baff041578e53bb1608187a40d67eca0998d45bc54,d62f024648cd46685b3b13d854cf25b9344d542b8a964821c6f54f99db65f5f9,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_04,m_shade,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\4f763744e0ac49469d2305e3c73254b7.gif,4f763744e0ac49469d2305e3c73254b7,0747fad4e362872a7facd8354fbdf707e364214f45bc7e7f164ca4ca97fb1ec2,190101877451f47de898e1d2fed5f59561df4d3d6628b5afae9f91b9388e9a3a,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_05,m_ribbon_pig,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\6a699b8c31b94474bb795c7394c3af3b.gif,6a699b8c31b94474bb795c7394c3af3b,c5dfcae4bcb78299cd0629d286292da01d078d4e6ecba4c54b1288bdcfac28de,83543c629341f70215db3efbadaf974528065f268cfe70e8f703f020216ef2b9,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_05,m_blue_pig,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\cba2695db0034210a59cd88b5894457b.gif,cba2695db0034210a59cd88b5894457b,02690b8c8dcf7dc8eb8edcddcf097771d0931e1413768c1d12d5e1c737862191,2997b129da128eef144701e23b9615e6c578e8b91e79081b377242e2dd081d7f,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_05,m_starfish,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\03351051e9e54fca87469eaa47c5398b.gif,03351051e9e54fca87469eaa47c5398b,b2cdb791c32d5c3032f101ad0fc736ada83b4eac609a08046f6c6ff9f04cf069,7ab9f70eabdf56abb429c824c4e5b9f2c8fe34c88b82aabc26de86b9e6987dc6,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_05,m_jellyfish,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\aef6048234a447c993fbdac54940f8f9.gif,aef6048234a447c993fbdac54940f8f9,8f5afc7250857779cfc09b7c38cc912abf51b91a8baf6ff571454886fab1047a,7ba6d3558407f8d70b4d970a44e957c46bdd359715d2aa4bb778b82fd210ce06,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_05,m_king_clang,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\cddcc91429d24abbb0c071135ace8b39.gif,cddcc91429d24abbb0c071135ace8b39,f68dfdb06ea0db6ef86769e7cf599cb23bc145865e31389c389cc85ef9a4ed54,12badfc94a8f805c1cfa68e1bfb5e384dbb168ac96b08ca131a6c67862261890,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_07,m_zombie_mushroom,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\3ee3fc0f4d2e443cbb9ec424dd2c012f.gif,3ee3fc0f4d2e443cbb9ec424dd2c012f,1c5f2e73608e7610cd919ff43cdfd443727b6b792e04fe395572f8c61b660230,f6a8525d5c4c3b6452e4578e31312d8126aa39b6d5fc440a31c97996fd0b8c30,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_07,m_copper_drake,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\da160cd4b78c479ab8dfaa225b2dcd47.gif,da160cd4b78c479ab8dfaa225b2dcd47,b41dc6fb2c58090b87e380af342cb9b1900f07703ae9b467ad905491a732f7e7,03db0a724ec47a84917ef10f6c1d1cf003209c227ea2a0c4978590c7ac2b1ef2,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_07,m_drake,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\f8cfac4e30394735861603f6bfcb1932.gif,f8cfac4e30394735861603f6bfcb1932,0bef3fcad7faf0f00610c4208c5a89808b8aa6130b97722ac1383326fe627118,c46f377971a40778a2eb8b20425e959219fb8de29527c4470196def2dea16cb9,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_07,m_wild_kargo,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\7d1c1d17eff44687b35ca0d5108084dc.gif,7d1c1d17eff44687b35ca0d5108084dc,5981adff866bfbbd1754c2a524e99db075558e1e485648e6aae3ce17b0fb1adf,4b45b93d056ff6620ff45dc039f78f9783e2bfc6207dda30a1073af8ca3bc264,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_07,m_jr_balrog,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\4b3ad414c1184c02b5eb459b29ee8ece.gif,4b3ad414c1184c02b5eb459b29ee8ece,24bd5ccbe9c4ceb4875186ec134aec987107a0ccb1d8fc83ec5ddd3fba1bf9b8,863e59e5a8efe602c96089fccb9ca5f86205ad3dc595e2f730bcdd2a65a98df1,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_07,m_tauromacis,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\5ef751fd743e41609bf98e03de4df51c.gif,5ef751fd743e41609bf98e03de4df51c,af8a62f30ccd3ea48eb565dafa644ad86ae7c03d84d029a2220445e356b6c6d6,8b38fc58fa39cc61b2b0018b41372f5a02eca64f50784c57c8e85a2fcba50998,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_08,m_star_pixie,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ca136923b7e84267af993bdbabada385.gif,ca136923b7e84267af993bdbabada385,a40b7a88268833b32d30d01cad7035351c29f12d7fd8465d2d3264e11120e005,60f6720ed7ddb95b2135a29210b1b18664f1e4a70225598c0a6c5c80a7de0086,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_08,m_jr_cellion,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\016bc9a459104e2a8a2fea03d7130519.gif,016bc9a459104e2a8a2fea03d7130519,e5b2af4e7e4baf2900110e4e9f68174842cf2b2456fe3dfb0c5be1f8f5055214,d0a964b0e38b4ee6e31131a1355ec49b34a554098b460dccb3153be29842f944,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_08,m_lunar_pixie,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ff4a57bc3d4a4488b0053c33f4c3369f.gif,ff4a57bc3d4a4488b0053c33f4c3369f,cc43a783b153324e4c47d6a76e54bf8e7f1cc0271611b0475c073b23ac43c85d,4528c187b7b3175959bbef5ced9fb75baa5b16acceaea8bb1566f61e86db04c1,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_08,m_luster_pixie,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\35f555b27d3a4d438224a29e73fac305.gif,35f555b27d3a4d438224a29e73fac305,c6422434187a2167baf8c3e2cd7b9c2837255a21e62150edbe112f4bae857881,f349a4e3bcd56a3dba953fee926e50ad56257283adccb30b9088d18d6e9746c6,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_08,m_eliza,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\d458879e2e2949f2bb2e915ff67fbc64.gif,d458879e2e2949f2bb2e915ff67fbc64,f46972f3caa874e74794e13ca575c6f7dc2a73dfa1b291dc4212e3f4cda06c23,0aa44ce0a96ecbe9af89ec10e85a4ea9f223146976c44506e4dbceaaa3aa9d1c,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_09,m_jr_yeti,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\1975dd704eec461ab49bdeb0c11c54d9.gif,1975dd704eec461ab49bdeb0c11c54d9,f527590794891aef6fa5b50805fb9e9796d16862e7a304ace6d820725577107f,4038cc41c646de26a6158a4e0fc3baf61f6516fc7750b907ca3fdad58ce45a38,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_09,m_dark_jr_yeti,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ce56cf9613174f80976dab5b61f7b604.gif,ce56cf9613174f80976dab5b61f7b604,ea2756dd2c5d9c4e9dd5e53e9a1e9c47cf749962abd03099e8151b6d0eea0c2b,123fb86cb463fcc196ca7cde3b6645555f18cc3403419c87f192c1401b9ee633,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_09,m_hector,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\7dcc64a4725b4777b8f86a5404b4d4cc.gif,7dcc64a4725b4777b8f86a5404b4d4cc,41976017d0e2140c354e84e5d710227aa5b8780392cda7ffd43d460e31f0ed5b,c4abe441c88e81684fa1c6c324ce288d794792c9308896c03ab3948849fb8954,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_09,m_white_fang,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\aaa3b506804d4418b025da47dbb65b3f.gif,aaa3b506804d4418b025da47dbb65b3f,3ca0f5bff7f3adfedab31fa457da79c613ace750b7f7bdd842be38f7bc71a962,e32c3129503a0272870b9dd09945eec24b4e02f5ef19d2815fb51d883b521427,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_09,m_snow_witch,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\4b50438f59154f41aba918b2d28bb8d2.gif,4b50438f59154f41aba918b2d28bb8d2,2d24b2d4ef8958efb5982ff7d5a16d01c186eab976e4ad30d615c459649886bc,265da73c4c756e9521a39010c76484afb1570e61e1fec9ba48abd7e82cbf8c21,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_10,m_bubble_fish,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\c968133e75534a1b933d28da29c4e584.gif,c968133e75534a1b933d28da29c4e584,f525821bf535a3eba9dba348438fb12c514317d8bd3213c98d674a795aee0f97,8240208766323138e5e94be15a2a6d835ac903daf0c88da25b54b6f045835e46,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_10,m_mask_fish,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\fb9037f43fcd442a971ee007b9f7cc26.gif,fb9037f43fcd442a971ee007b9f7cc26,d1a96857d5bd415afa84e0a28f86abe9039e7ff64476088cd9dda4ec891fee95,6b33ac9272a88894fa811bd8071feeee7579e30a40839abd38f47d1d01b0b837,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_10,m_squid,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\013b3e6ba18249269e4a1b85c536a0d9.gif,013b3e6ba18249269e4a1b85c536a0d9,e1d1d1b20bdfdb855b28c5b5f4152af458176902e4cd41c154d2766bd79bcdd7,da1791b042889bc36c09526c67545450b5778e7dd7876c73f037452a8e885368,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_10,m_shark,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\b95f05df46124b3485d0a15bb79b10fb.gif,b95f05df46124b3485d0a15bb79b10fb,58cf6089c48b949216e03be2435bd8185dcd4672407b671b469efa83cc7fabd6,631bc6382ac84c8998d9fe6022a5810c1e7f17a8b7690b033253f367bfb89f69,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_10,m_pianus,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\207c5d6dcee243ad9a141397244ba9a9.gif,207c5d6dcee243ad9a141397244ba9a9,f0d6fac1b329d43decc21b73e71ef96072c79a2300f52205ce855bcaeb0c473d,df6cd80e605046b68a164f38fea7271839e582c7776b0e7a99f95e6cff9a5778,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_11,m_ratz,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\383e34f2a8584a96a01b80a8fadbb813.gif,383e34f2a8584a96a01b80a8fadbb813,ed4b1ac0c11fe82e06838049fbb4580e71c047ad2af748af40a2f799eaef7a49,5a411227b48728f7e2c7f4f0d5b6828300433fdfbb8029c6307cf5b9d25a377b,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_11,m_drumming_bunny,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\20283346c1db42b593fdddb218ea769a.gif,20283346c1db42b593fdddb218ea769a,bb537e6c017856f641ea1f7d618221fa687ba6712a4e6eee081bd56b82b41774,e152ab74011a943308c968740bf4cd87a9d443aa2b66cfb7148356f7894d8680,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
area_11,m_bloctopus,CACHED_SOURCE_CONFIRMED,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\826410e1bd4e4a12a612ab642c19c705.gif,826410e1bd4e4a12a612ab642c19c705,dcf5df2776b1749e5fbf15342760d70c4e50cd18343face82fa157daca8b412f,3ed98490b8dd7d15d870dd5f6b76fedeffe6e7a6cbb29539b5b486b28060a2c7,SOURCE_CHECK.csv 조회 시각/RUID/API 증빙 재사용; 원본 사본 및 모델 해시 재확인,NO
