area_id,monster_id,monster_name,project_model_id,project_model_path,model_sha256,sprite_animation_ruid,action_sheet,model_child_count,project_monster_name_match,project_skill_link_match,source_level,resource_type,resource_names,resource_query_endpoint,resource_query_at,resource_query_evidence,source_image_url,source_copy_path,source_copy_sha256,source_download_at,api_frame_count,gif_frame_count,api_frame_ruids,resource_version,input_zip,input_zip_sha256,input_image,input_image_sha256,identity_finding,visual_evidence,visual_frame_scope,unverified_reason
area_05,m_starfish,불가사리,starfish,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\Starfish.model,7ab9f70eabdf56abb429c824c4e5b9f2c8fe34c88b82aabc26de86b9e6987dc6,03351051e9e54fca87469eaa47c5398b,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""03351051e9e54fca87469eaa47c5398b"", ""move"": ""eea4df40ecb748888cdcceb6fde3a7b9"", ""attack"": ""03351051e9e54fca87469eaa47c5398b"", ""hit"": ""4c5e3d3ad7f14ba3bfd6602d2f4e7d52"", ""die"": ""0d3bdd0ddc8941658b2930f6759ea4d4""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""노란 불가사리"", ""불가사리""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/03351051e9e54fca87469eaa47c5398b.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\03351051e9e54fca87469eaa47c5398b.gif,b2cdb791c32d5c3032f101ad0fc736ada83b4eac609a08046f6c6ff9f04cf069,2026-09-12T07:30:19.254Z,4,4,732a3ac8d7c94036968b4829da5ab4c6|7dac574f450a430c9c6454704eb02f9c|82fa091dfe4b441b87c1680ffb1ffe46|898a16b8a6614acebcf4cf92f8d72a4e,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_05_IMAGES_INPUT_V2_4.zip,a03d67a4fcde691aa47f2dd7541b547a170f054ed755967e42de9d5636ff45d1,AREA_05_IMAGES_INPUT_V2_4/monsters/003_m_starfish_불가사리/MONSTER_IMAGE.png,ff615943a74b6df93945a69e065f10367d71a0b1786cfcb3594adc5004afb544,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_05_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_05,m_jellyfish,쿨 젤리피쉬,jellyfish,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\Jellyfish.model,7ba6d3558407f8d70b4d970a44e957c46bdd359715d2aa4bb778b82fd210ce06,aef6048234a447c993fbdac54940f8f9,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""aef6048234a447c993fbdac54940f8f9"", ""move"": ""c86e1072350e413183e11e4f20f0898a"", ""attack"": ""aef6048234a447c993fbdac54940f8f9"", ""hit"": ""3d271311b7ed43c496b83a7caa580689"", ""die"": ""f7e3814658eb4975b90d47e11ca0e170""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""쿨 젤리피쉬""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/aef6048234a447c993fbdac54940f8f9.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\aef6048234a447c993fbdac54940f8f9.gif,8f5afc7250857779cfc09b7c38cc912abf51b91a8baf6ff571454886fab1047a,2026-09-12T07:30:19.274Z,6,6,4c9fea19d0f24d63860d72cf1b3f67ab|9ef200f8534248b194dda4052c173e8b|3930be6d0fae412b8670ac10a5e03075|1a6323e9f62d48abbb8ef6e0adff7282|0b9eafc71d4041cc8323e58500b59204|e84ee68e8b9142d9802181866c45684d,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_05_IMAGES_INPUT_V2_4.zip,a03d67a4fcde691aa47f2dd7541b547a170f054ed755967e42de9d5636ff45d1,AREA_05_IMAGES_INPUT_V2_4/monsters/004_m_jellyfish_쿨_젤리피쉬/MONSTER_IMAGE.png,08dbbe6792be763bab07bed0b6cbfbaadc7b649cc12bb2b258ba65dee1bc2256,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_05_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_05,m_king_clang,킹크랑,kingclang,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\KingClang.model,12badfc94a8f805c1cfa68e1bfb5e384dbb168ac96b08ca131a6c67862261890,cddcc91429d24abbb0c071135ace8b39,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""cddcc91429d24abbb0c071135ace8b39"", ""move"": ""edb7787a772d43f180767aaf60947486"", ""jump"": ""5a79966cdda24c1c8208ccbba1c8ff2f"", ""attack"": ""603c65e397ea419e8d62898c05db8a9b"", ""hit"": ""6c85c55936544707a57c2667c49a606d"", ""die"": ""8ce0f378582c4b17926e37cfb9c552f2""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""킹크랑""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/cddcc91429d24abbb0c071135ace8b39.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\cddcc91429d24abbb0c071135ace8b39.gif,f68dfdb06ea0db6ef86769e7cf599cb23bc145865e31389c389cc85ef9a4ed54,2026-09-12T07:30:19.355Z,1,1,027935b5df9f43e5ada4251184bbe995,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_05_IMAGES_INPUT_V2_4.zip,a03d67a4fcde691aa47f2dd7541b547a170f054ed755967e42de9d5636ff45d1,AREA_05_IMAGES_INPUT_V2_4/monsters/005_m_king_clang_킹크랑/MONSTER_IMAGE.png,a8a5be5fc226cc2984150723ecc923a241bc47505e04ce97e05c6381e2a4eec7,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_05_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_07,m_zombie_mushroom,좀비버섯,zombiemushroom,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\ZombieMushroom.model,f6a8525d5c4c3b6452e4578e31312d8126aa39b6d5fc440a31c97996fd0b8c30,3ee3fc0f4d2e443cbb9ec424dd2c012f,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""3ee3fc0f4d2e443cbb9ec424dd2c012f"", ""move"": ""c23b523cd2c14558bf5812999db8690f"", ""hit"": ""e47274fe9ecd47989d9a9480ee04def4"", ""die"": ""0be38336b56b477993d5809b1a6ca977"", ""attack"": ""c23b523cd2c14558bf5812999db8690f"", ""jump"": ""c23b523cd2c14558bf5812999db8690f""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""좀비버섯""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/3ee3fc0f4d2e443cbb9ec424dd2c012f.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\3ee3fc0f4d2e443cbb9ec424dd2c012f.gif,1c5f2e73608e7610cd919ff43cdfd443727b6b792e04fe395572f8c61b660230,2026-09-12T07:30:19.433Z,2,2,3543aafac8824087ae7d8170e474ed81|ae3fbf8336e44259b72c2156897b5d9e,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_07_IMAGES_INPUT_V2_4.zip,23f9585e486719f4a4eefb7b354c01e4e7d8aa6b4de316af03fedec9bcd69002,AREA_07_IMAGES_INPUT_V2_4/monsters/001_m_zombie_mushroom_좀비버섯/MONSTER_IMAGE.png,9325d54b671ddc5204146a4d3572e7a16a45ccce8c5e30c23727efd7a7fc1f69,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_07_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_07,m_copper_drake,카파 드레이크,copperdrake,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\CopperDrake.model,03db0a724ec47a84917ef10f6c1d1cf003209c227ea2a0c4978590c7ac2b1ef2,da160cd4b78c479ab8dfaa225b2dcd47,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""da160cd4b78c479ab8dfaa225b2dcd47"", ""move"": ""dc5a939bc6c14988837a63c86fb701f0"", ""hit"": ""55b079678de0448288e48692fa1880f7"", ""die"": ""0c05fd44e1fd4da4a8494830028ceff9"", ""attack"": ""dc5a939bc6c14988837a63c86fb701f0"", ""jump"": ""dc5a939bc6c14988837a63c86fb701f0""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""카파 드레이크""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/da160cd4b78c479ab8dfaa225b2dcd47.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\da160cd4b78c479ab8dfaa225b2dcd47.gif,b41dc6fb2c58090b87e380af342cb9b1900f07703ae9b467ad905491a732f7e7,2026-09-12T07:30:19.420Z,1,1,f64e71e1722e40e5a982740228e3a268,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_07_IMAGES_INPUT_V2_4.zip,23f9585e486719f4a4eefb7b354c01e4e7d8aa6b4de316af03fedec9bcd69002,AREA_07_IMAGES_INPUT_V2_4/monsters/002_m_copper_drake_카파_드레이크/MONSTER_IMAGE.png,a59b934824fc81a8ab2e38e430edaaf8269eae45c443d1652c5bc2ca692884c7,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_07_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_07,m_drake,드레이크,drake,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\Drake.model,c46f377971a40778a2eb8b20425e959219fb8de29527c4470196def2dea16cb9,f8cfac4e30394735861603f6bfcb1932,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""f8cfac4e30394735861603f6bfcb1932"", ""move"": ""c1c6069005ef4fb3bf104eea7a52df3d"", ""hit"": ""364f3fe34c3147aebd6a0b3fe50e9f63"", ""die"": ""2964ac3bd9904c67830f67176cc7234e"", ""attack"": ""c1c6069005ef4fb3bf104eea7a52df3d"", ""jump"": ""c1c6069005ef4fb3bf104eea7a52df3d""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""드레이크""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/f8cfac4e30394735861603f6bfcb1932.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\f8cfac4e30394735861603f6bfcb1932.gif,0bef3fcad7faf0f00610c4208c5a89808b8aa6130b97722ac1383326fe627118,2026-09-12T07:30:19.423Z,1,1,29c9924e3de948c59cdc1036711c1c40,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_07_IMAGES_INPUT_V2_4.zip,23f9585e486719f4a4eefb7b354c01e4e7d8aa6b4de316af03fedec9bcd69002,AREA_07_IMAGES_INPUT_V2_4/monsters/003_m_drake_드레이크/MONSTER_IMAGE.png,746a1d598523bcd13b041d931244179a187bcedebacd295f67f69d39c421522d,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_07_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_07,m_wild_kargo,와일드카고,wildkargo,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\WildKargo.model,4b45b93d056ff6620ff45dc039f78f9783e2bfc6207dda30a1073af8ca3bc264,7d1c1d17eff44687b35ca0d5108084dc,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""7d1c1d17eff44687b35ca0d5108084dc"", ""move"": ""18bc35666910441f98a80bd4a24010c8"", ""jump"": ""4925464495b44873a6740cb7d9ac582c"", ""hit"": ""15428c5f3212470580a0852002afb646"", ""die"": ""a62cfa427587410181aff9331e5e5b15"", ""attack"": ""18bc35666910441f98a80bd4a24010c8""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""와일드카고""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/7d1c1d17eff44687b35ca0d5108084dc.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\7d1c1d17eff44687b35ca0d5108084dc.gif,5981adff866bfbbd1754c2a524e99db075558e1e485648e6aae3ce17b0fb1adf,2026-09-12T07:30:19.448Z,1,1,cd7436da20534e5e97b17c6facf460d2,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_07_IMAGES_INPUT_V2_4.zip,23f9585e486719f4a4eefb7b354c01e4e7d8aa6b4de316af03fedec9bcd69002,AREA_07_IMAGES_INPUT_V2_4/monsters/004_m_wild_kargo_와일드카고/MONSTER_IMAGE.png,5c97846d841cb41ca40c11a705bdecea46a02562297f65eff1b4190eb651da8f,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_07_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_07,m_jr_balrog,주니어 발록,jrbalrog,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\JrBalrog.model,863e59e5a8efe602c96089fccb9ca5f86205ad3dc595e2f730bcdd2a65a98df1,4b3ad414c1184c02b5eb459b29ee8ece,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""4b3ad414c1184c02b5eb459b29ee8ece"", ""move"": ""4f60f3e6658d439aa7aa35f23a155d9d"", ""attack"": ""45a54fc4b202417bab825bf820698d7e"", ""hit"": ""47ef73f20aa245f9ad2cc12c8f4c11da"", ""die"": ""6489dfbcae58487fb64d9978065b282c""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""Zoo 발록"", ""정체모를 주니어 발록"", ""주니어 발록"", ""주니어발록""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/4b3ad414c1184c02b5eb459b29ee8ece.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\4b3ad414c1184c02b5eb459b29ee8ece.gif,24bd5ccbe9c4ceb4875186ec134aec987107a0ccb1d8fc83ec5ddd3fba1bf9b8,2026-09-12T07:30:19.483Z,2,2,9e00d0b8c9e94634a1d94f0f1691c0d5|d9491826749643ca8386850d0c26bfb4,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_07_IMAGES_INPUT_V2_4.zip,23f9585e486719f4a4eefb7b354c01e4e7d8aa6b4de316af03fedec9bcd69002,AREA_07_IMAGES_INPUT_V2_4/monsters/005_m_jr_balrog_주니어_발록/MONSTER_IMAGE.png,e9aebccdeeddb2512027a9d74fcab0cba94f6b1aa5ed2f76b6d988025c17356c,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_07_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_07,m_tauromacis,타우로마시스,tauromacis,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\Tauromacis.model,8b38fc58fa39cc61b2b0018b41372f5a02eca64f50784c57c8e85a2fcba50998,5ef751fd743e41609bf98e03de4df51c,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""5ef751fd743e41609bf98e03de4df51c"", ""move"": ""c62af154ef414ebaa329a68d79b5cc37"", ""attack"": ""a81c0e470e3b40b19fe7ef15f878c80a"", ""hit"": ""ae9cdda9f26c4ccba9fdb28709e90ec3"", ""die"": ""00bb89f4a87a4cafb52268392817afbf"", ""jump"": ""c62af154ef414ebaa329a68d79b5cc37""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""타우로마시스""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/5ef751fd743e41609bf98e03de4df51c.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\5ef751fd743e41609bf98e03de4df51c.gif,af8a62f30ccd3ea48eb565dafa644ad86ae7c03d84d029a2220445e356b6c6d6,2026-09-12T07:30:19.661Z,8,8,ecf4376aa7f44831b940e65a717522b7|9c5d34c25e744974b24f1c4b07ddb790|80bb01996f564c0baf17e62835349d48|3088c4eb3ae6429a8f151b90f7a656e3|314afa021bfa423d99a99ae329d7bf16|c9fe2a7ab17f49e4b691eac1e466a6d5|41906631cf334ecd9dee23f603424a16|62563b0c6266442b9180fce0b1a4cfb2,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_07_IMAGES_INPUT_V2_4.zip,23f9585e486719f4a4eefb7b354c01e4e7d8aa6b4de316af03fedec9bcd69002,AREA_07_IMAGES_INPUT_V2_4/monsters/006_m_tauromacis_타우로마시스/MONSTER_IMAGE.png,61330eb0e3a6da6846d833e72dbaa4561f3dd00733f4fd34f59826e03b579657,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_07_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
area_08,m_star_pixie,스타픽시,starpixie,D:\maplestory_levup\RootDesk\MyDesk\Models\Monsters\StarPixie.model,60f6720ed7ddb95b2135a29210b1b18664f1e4a70225598c0a6c5c80a7de0086,ca136923b7e84267af993bdbabada385,"{""$type"": ""MOD.Core.MODSyncDictionary`2[[System.String, mscorlib],[System.String, mscorlib]], MOD.Core"", ""stand"": ""ca136923b7e84267af993bdbabada385"", ""move"": ""a25f27e01d7446c6910550d595ef08b6"", ""jump"": ""6128b714a94c431a88ef0a06d5c40644"", ""attack"": ""0c9e55cecc774a4290c10590358b9b4d"", ""hit"": ""f0f493b1149e4b6a863890a82d82fca6"", ""die"": ""8bff7824fb974b69b02d576b7c6ed257""}",0,True,True,MSW_ORIGINAL_CONFIRMED,animationclip,"{""ko"": [""스타픽시"", ""여신 탑의 스타픽시"", ""여신 탑의 스타픽시(보스 소환용)""]}",GET/POST MSW public v3 resources via validated wrapper,2026-09-12T07:29:16.326Z,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\resource_batch_0.json,https://mod-resource-search-images.dn.nexoncdn.co.kr/maplestory_world/ca136923b7e84267af993bdbabada385.gif,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\source_copies\ca136923b7e84267af993bdbabada385.gif,a40b7a88268833b32d30d01cad7035351c29f12d7fd8465d2d3264e11120e005,2026-09-12T07:30:19.607Z,6,6,95904020ba6b463bb427c5a63d7ecfd0|008aab4b20f34e4993673574108e47b3|359bc4c8cfc94b309f9497221daf4b2a|ce76a2d86aaa44368a61eda627a18ec5|5006c4b9b6814ef4b5fe544fe963d0fd|0964e122060245d1bdd1e0b1f8ac74ee,API does not expose immutable revision; query time + returned metadata + image SHA256 snapshot,D:\maplestory_levup\docs\art\images-input-packages-v2_4\AREA_08_IMAGES_INPUT_V2_4.zip,b613e6f6e75463d727437fdc3e7b451f594d7fc330ae30a2de614341d7d09c1d,AREA_08_IMAGES_INPUT_V2_4/monsters/001_m_star_pixie_스타픽시/MONSTER_IMAGE.png,4ae9b517312f330ac0ec7a6d2214934a7cfae482512a521e9fafb8970961acac,공식 exact-RUID clip 영상과 INPUT의 실루엣·몸색·얼굴/장비 구성을 직접 대조. 동일 개체로 읽힘. 흰 배경/투명화·동작 프레임 차이는 정체성 불일치로 보지 않음.,D:\maplestory_levup\docs\art\output_audit\runs\20260912_162508_msw_origin_art_review\boards\area_08_source_and_all_frames.png,GIF 전체 프레임 접촉시트; 9f 이상은 source_detail_01..05에서 첫/중간/끝 확대 추가,없음(정체성 확인 범위). attack/hit/die의 모든 별도 clip 및 엔진 렌더 검증은 범위 밖
