area_id,monster_id,skill_id,candidate_vs_approved,changed_fields,approved_name,input_name,name_match,maker_registered_source,input_area_id,project_area_ids,project_room_ids,area_match
area_02,m_fire_boar,s_mon_fire_boar,MATCH,,화염 돌풍,화염 돌풍,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_02,area_02,r_17,True
area_02,m_stumpy,s_mon_stumpy,MATCH,,고목의 생기탄,고목의 생기탄,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_02,area_02,r_15,True
area_03,m_slime,s_mon_slime,MATCH,,끈적한 몸통,끈적한 몸통,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_03,area_00|area_03,r_00a|r_007|r_21,True
area_03,m_dark_stump,s_mon_dark_stump,MATCH,,단단한 밑동,단단한 밑동,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_03,area_03,r_22|r_26,True
area_03,m_bubbling,s_mon_bubbling,MATCH,,물방울 마력,물방울 마력,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_03,area_03,r_23|r_27,True
area_03,m_fairy,s_mon_fairy,MATCH,,요정의 마법가루,요정의 마법가루,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_03,area_03,r_29|r_24,True
area_03,m_faust,s_mon_faust,MATCH,,저주의 인형,저주의 인형,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_03,area_03,r_25,True
area_04,m_octopus,s_mon_octopus,MATCH,,먹물 폭발,먹물 폭발,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_04,area_04,r_041,True
area_04,m_stirge,s_mon_stirge,MATCH,,밤의 감각,밤의 감각,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_04,area_04,r_042|r_046,True
area_04,m_jr_wraith,s_mon_jr_wraith,MATCH,,망령 충격,망령 충격,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_04,area_04,r_043|r_047,True
area_04,m_wraith,s_mon_wraith,MATCH,,원혼의 기운,원혼의 기운,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_04,area_04,r_04a|r_044,True
area_04,m_shade,s_mon_shade,MATCH,,심연의 장막,심연의 장막,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_04,area_04,r_045,True
area_05,m_ribbon_pig,s_mon_ribbon_pig,MATCH,,리본 돌진,리본 돌진,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_05,area_05,r_051|r_056,True
area_05,m_blue_pig,s_mon_blue_pig,MATCH,,푸른 리본 매듭,푸른 리본 매듭,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_05,area_05,r_052,True
area_05,m_starfish,s_mon_starfish,MATCH,,별가시 회전,별가시 회전,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_05,area_05,r_053|r_057,True
area_05,m_jellyfish,s_mon_jellyfish,MATCH,,차가운 젤리,차가운 젤리,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_05,area_05,r_05a|r_054,True
area_05,m_king_clang,s_mon_king_clang,MATCH,,왕게의 집게 파도,왕게의 집게 파도,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_05,area_05,r_055,True
area_07,m_zombie_mushroom,s_mon_zombie_mushroom,MATCH,,죽은 포자의 끈기,죽은 포자의 끈기,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_07,area_07,r_071|r_076,True
area_07,m_copper_drake,s_mon_copper_drake,MATCH,,청동 비늘,청동 비늘,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_07,area_07,r_072,True
area_07,m_drake,s_mon_drake,MATCH,,동굴 용염,동굴 용염,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_07,area_07,r_073|r_077,True
area_07,m_wild_kargo,s_mon_wild_kargo,MATCH,,야수의 그림자 돌진,야수의 그림자 돌진,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_07,area_07,r_07a,True
area_07,m_jr_balrog,s_mon_jr_balrog,MATCH,,발록의 화염 파동,발록의 화염 파동,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_07,area_07,r_075,True
area_07,m_tauromacis,s_mon_tauromacis,MATCH,,수문장의 낙뢰,수문장의 낙뢰,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_07,area_07,r_074,True
area_08,m_star_pixie,s_mon_star_pixie,MATCH,,별빛 탄환,별빛 탄환,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_08,area_08,r_081|r_086,True
area_08,m_jr_cellion,s_mon_jr_cellion,MATCH,,붉은 뿔의 기백,붉은 뿔의 기백,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_08,area_08,r_082,True
area_08,m_lunar_pixie,s_mon_lunar_pixie,MATCH,,월광 구슬,월광 구슬,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_08,area_08,r_083|r_087,True
area_08,m_luster_pixie,s_mon_luster_pixie,MATCH,,태양빛 잔상,태양빛 잔상,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_08,area_08,r_08a|r_084,True
area_08,m_eliza,s_mon_eliza,MATCH,,여신의 정원 폭풍,여신의 정원 폭풍,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_08,area_08,r_085,True
area_09,m_jr_yeti,s_mon_jr_yeti,MATCH,,설인의 체온,설인의 체온,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_09,area_09,r_091|r_096,True
area_09,m_dark_jr_yeti,s_mon_dark_jr_yeti,MATCH,,검은 설원의 은폐,검은 설원의 은폐,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_09,area_09,r_092,True
area_09,m_hector,s_mon_hector,MATCH,,설원 늑대 발톱,설원 늑대 발톱,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_09,area_09,r_093|r_097,True
area_09,m_white_fang,s_mon_white_fang,MATCH,,화이트팽의 빙설 송곳니,화이트팽의 빙설 송곳니,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_09,area_09,r_09a|r_094,True
area_09,m_snow_witch,s_mon_snow_witch,MATCH,,추방자의 눈보라,추방자의 눈보라,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_09,area_09,r_095,True
area_10,m_bubble_fish,s_mon_bubble_fish,MATCH,,기포막,기포막,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_10,area_10,r_101|r_106,True
area_10,m_mask_fish,s_mon_mask_fish,MATCH,,가면 아래의 감각,가면 아래의 감각,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_10,area_10,r_102,True
area_10,m_squid,s_mon_squid,MATCH,,심해 먹물 폭발,심해 먹물 폭발,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_10,area_10,r_103|r_107,True
area_10,m_shark,s_mon_shark,MATCH,,포식자의 수류탄,포식자의 수류탄,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_10,area_10,r_10a|r_104,True
area_10,m_pianus,s_mon_pianus,MATCH,,심해왕의 광선,심해왕의 광선,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_10,area_10,r_105,True
area_11,m_ratz,s_mon_ratz,MATCH,,태엽쥐의 민첩,태엽쥐의 민첩,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_11,area_11,r_111|r_116,True
area_11,m_drumming_bunny,s_mon_drumming_bunny,MATCH,,태엽 북진동,태엽 북진동,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_11,area_11,r_112,True
area_11,m_bloctopus,s_mon_bloctopus,MATCH,,블록 위장,블록 위장,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_11,area_11,r_113|r_117,True
area_11,m_king_bloctopus,s_mon_king_bloctopus,MATCH,,왕관 블록탄,왕관 블록탄,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_11,area_11,r_11a|r_114,True
area_11,m_rombot,s_mon_rombot,MATCH,,에오스 중력파,에오스 중력파,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_11,area_11,r_115,True
area_12,m_brown_teddy,s_mon_brown_teddy,MATCH,,솜인형 완충,솜인형 완충,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_12,area_12,r_121|r_126,True
area_12,m_toy_trojan,s_mon_toy_trojan,MATCH,,태엽 목마 돌진,태엽 목마 돌진,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_12,area_12,r_122,True
area_12,m_master_robo,s_mon_master_robo,MATCH,,정밀 태엽회로,정밀 태엽회로,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_12,area_12,r_123|r_127,True
area_12,m_chronos,s_mon_chronos,MATCH,,크로노스의 시간편린,크로노스의 시간편린,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_12,area_12,r_12a|r_124,True
area_12,m_timer,s_mon_timer,MATCH,,시간 정지 충격,시간 정지 충격,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_12,area_12,r_125,True
area_13,m_white_sand_rabbit,s_mon_white_sand_rabbit,MATCH,,사막 굴착탄,사막 굴착탄,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_13,area_13,r_131|r_136,True
area_13,m_scarf_plead,s_mon_scarf_plead,MATCH,,목도리의 사막감각,목도리의 사막감각,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_13,area_13,r_132,True
area_13,m_meercat,s_mon_meercat,MATCH,,미요캐츠의 모래매복,미요캐츠의 모래매복,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_13,area_13,r_133|r_137,True
area_13,m_sand_dwarf,s_mon_sand_dwarf,MATCH,,사막 대장장이의 체력,사막 대장장이의 체력,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_13,area_13,r_13a|r_134,True
area_13,m_deo,s_mon_deo,MATCH,,잠든 선인장의 폭발,잠든 선인장의 폭발,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_13,area_13,r_135,True
area_14,m_cube_slime,s_mon_cube_slime,MATCH,,연금 큐브막,연금 큐브막,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_14,area_14,r_141|r_146,True
area_14,m_mithril_mutae,s_mon_mithril_mutae,MATCH,,미스릴 외피,미스릴 외피,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_14,area_14,r_142|r_147,True
area_14,m_homun,s_mon_homun,MATCH,,플라스크 독무,플라스크 독무,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_14,area_14,r_143,True
area_14,m_roid,s_mon_roid,MATCH,,알카드노 에너지탄,알카드노 에너지탄,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_14,area_14,r_14a|r_144,True
area_14,m_chimera,s_mon_chimera,MATCH,,융합체의 산성 포격,융합체의 산성 포격,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_14,area_14,r_145,True
area_15,m_straw_dummy,s_mon_straw_dummy,MATCH,,짚단 균형감각,짚단 균형감각,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_15,area_15,r_151|r_156,True
area_15,m_wooden_dummy,s_mon_wooden_dummy,MATCH,,목인 회전타,목인 회전타,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_15,area_15,r_152,True
area_15,m_peach_monkey,s_mon_peach_monkey,MATCH,,천도 투척,천도 투척,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_15,area_15,r_153|r_157,True
area_15,m_blue_flower_serpent,s_mon_blue_flower_serpent,MATCH,,청화 비늘,청화 비늘,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_15,area_15,r_15a|r_154,True
area_15,m_tae_roon,s_mon_tae_roon,MATCH,,태륜의 쌍권풍,태륜의 쌍권풍,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_15,area_15,r_155,True
area_16,m_harp,s_mon_harp,MATCH,,하늘 둥지의 날갯결,하늘 둥지의 날갯결,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_16,area_16,r_161|r_166,True
area_16,m_blood_harp,s_mon_blood_harp,MATCH,,핏빛 깃울림,핏빛 깃울림,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_16,area_16,r_162,True
area_16,m_blue_wyvern,s_mon_blue_wyvern,MATCH,,빙룡 숨결,빙룡 숨결,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_16,area_16,r_163|r_167,True
area_16,m_dark_wyvern,s_mon_dark_wyvern,MATCH,,검은 비늘의 근력,검은 비늘의 근력,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_16,area_16,r_16a|r_164,True
area_16,m_manon,s_mon_manon,MATCH,,마뇽의 용화염,마뇽의 용화염,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_16,area_16,r_165,True
area_17,m_memory_monk,s_mon_memory_monk,MATCH,,추억의 묵상,추억의 묵상,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_17,area_17,r_171|r_176,True
area_17,m_memory_monk_trainee,s_mon_memory_monk_trainee,MATCH,,추억의 기도파,추억의 기도파,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_17,area_17,r_172,True
area_17,m_memory_guardian,s_mon_memory_guardian,MATCH,,수호병의 기억갑주,수호병의 기억갑주,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_17,area_17,r_173|r_177,True
area_17,m_chief_memory_guardian,s_mon_chief_memory_guardian,MATCH,,시간 수호진,시간 수호진,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_17,area_17,r_17a|r_174,True
area_17,m_dodo,s_mon_dodo,MATCH,,기억 포식,기억 포식,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_17,area_17,r_175,True
area_18,m_mateon,s_mon_mateon,MATCH,,마티안 광선탄,마티안 광선탄,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_18,area_18,r_181|r_186,True
area_18,m_plateon,s_mon_plateon,MATCH,,외계 장갑 조종,외계 장갑 조종,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_18,area_18,r_182,True
area_18,m_mecateon,s_mon_mecateon,MATCH,,기계화 레이저,기계화 레이저,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_18,area_18,r_183|r_187,True
area_18,m_chief_gray,s_mon_chief_gray,MATCH,,원로의 정신연산,원로의 정신연산,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_18,area_18,r_18a|r_184,True
area_18,m_zeno,s_mon_zeno,MATCH,,제노의 중력장,제노의 중력장,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_18,area_18,r_185,True
area_19,m_official_knight_c,s_mon_official_knight_c,MATCH,,기사단 뇌전 연각,기사단 뇌전 연각,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_19,area_19,r_191|r_196,True
area_19,m_official_knight_d,s_mon_official_knight_d,MATCH,,기사단의 바람 조준,기사단의 바람 조준,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_19,area_19,r_192,True
area_19,m_advanced_knight_a,s_mon_advanced_knight_a,MATCH,,그림자 기사의 민첩,그림자 기사의 민첩,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_19,area_19,r_193|r_197,True
area_19,m_advanced_knight_b,s_mon_advanced_knight_b,MATCH,,상급기사의 이프리트 화염,상급기사의 이프리트 화염,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_19,area_19,r_19a|r_194,True
area_19,m_cygnus,s_mon_cygnus,MATCH,,타락한 여제의 정원,타락한 여제의 정원,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_19,area_19,r_195,True
area_20,m_mutant_dark_stump,s_mon_mutant_dark_stump,MATCH,,뒤틀린 고목의 껍질,뒤틀린 고목의 껍질,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_20,area_20,r_201|r_206,True
area_20,m_mutant_iron_hog,s_mon_mutant_iron_hog,MATCH,,황야의 철갑 돌진,황야의 철갑 돌진,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_20,area_20,r_202,True
area_20,m_mutant_stone_mask,s_mon_mutant_stone_mask,MATCH,,발굴지의 석면,발굴지의 석면,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_20,area_20,r_203|r_207,True
area_20,m_ancient_dark_golem,s_mon_ancient_dark_golem,MATCH,,고대 암흑 지진,고대 암흑 지진,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_20,area_20,r_20a|r_204,True
area_20,m_mutant_stumpy,s_mon_mutant_stumpy,MATCH,,검은 뿌리의 묘지,검은 뿌리의 묘지,True,UNRESOLVED normal RootDesk SkillTable absent; Mislocated candidate only,area_20,area_20,r_205,True
